customer_id,age,tenure_months,monthly_spend,support_tickets_90d,email_engagement,prior_discount_user,region,segment,region_north,region_south,region_west,segment_smallbiz,segment_enterprise,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
6631,47,27,124.51,3,0.7006,0,north,consumer,1,0,0,0,0,1,1,0.83,0.6033365426485726,0.3140596243651779,0.2892769182833947
897,49,2,99.1,3,0.7562,0,south,smallbiz,0,1,0,1,0,1,1,1.4,0.5957230082369596,0.3065582189905779,0.28916478924638167
7002,43,83,66.9,4,0.4931,0,west,consumer,0,0,1,0,0,1,0,0.53,0.5344711923004699,0.24554725153092746,0.2889239407695424
6216,56,54,90.55,3,0.6668,1,north,smallbiz,1,0,0,1,0,1,1,1.35,0.7627535983650742,0.47449761251977474,0.28825598584529943
3,57,9,76.89,2,0.584,0,west,smallbiz,0,0,1,1,0,0,0,1.4,0.5913140557306503,0.3032017859008525,0.2881122698297978
11909,50,32,142.03,0,0.639,1,west,smallbiz,0,0,1,1,0,0,1,1.17,0.7948628581058944,0.5070755173970731,0.2877873407088213
4079,34,26,226.29,2,0.5772,1,north,consumer,1,0,0,0,0,1,1,0.95,0.6849633981326091,0.39732713115139845,0.28763626698121064
8315,23,10,79.13,3,0.5776,0,east,consumer,0,0,0,0,0,0,1,1.18,0.46295135700894224,0.17549702244039506,0.2874543345685472
1957,50,91,86.43,2,0.801,1,west,consumer,0,0,1,0,0,1,1,0.83,0.7400623919896611,0.4528026049173234,0.2872597870723377
1711,39,3,148.21,1,0.6223,0,north,consumer,1,0,0,0,0,1,1,1.0,0.5940438637312888,0.30687267268017016,0.28717119105111866
6335,24,52,170.95,4,0.6753,1,west,consumer,0,0,1,0,0,1,1,1.13,0.6576543352800513,0.37077435701305517,0.2868799782669962
9777,67,18,171.98,1,0.5758,1,east,enterprise,0,0,0,0,1,1,1,1.3,0.761308891039832,0.47463350248346425,0.28667538855636776
3343,26,31,83.9,2,0.4736,1,east,smallbiz,0,0,0,1,0,1,1,1.35,0.6031608354538759,0.316505746183371,0.28665508927050487
8988,26,53,55.21,4,0.6329,1,north,smallbiz,1,0,0,1,0,1,1,1.35,0.6158605122538576,0.32975260106613663,0.286107911187721
2918,73,14,134.27,3,0.5415,0,west,consumer,0,0,1,0,0,0,1,1.18,0.6329715535298926,0.3471901879438114,0.28578136558608125
7828,42,31,77.15,1,0.6759,1,east,enterprise,0,0,0,0,1,0,1,0.95,0.6643583644494532,0.378682911373633,0.28567545307582015
9057,67,14,111.77,1,0.6598,0,north,consumer,1,0,0,0,0,0,0,1.0,0.6726724210784546,0.3870503726486975,0.2856220484297571
9134,62,21,167.96,1,0.5903,1,south,consumer,0,1,0,0,0,0,0,1.3,0.7520350651114072,0.466486795911058,0.28554826920034915
9719,51,17,93.27,2,0.5501,0,south,enterprise,0,1,0,0,1,1,1,1.18,0.5642925228004771,0.2794116780911698,0.28488084470930736
7601,28,40,226.15,4,0.6261,1,east,smallbiz,0,0,0,1,0,1,1,1.17,0.6774743398682934,0.39264035241220013,0.2848339874560933
2187,37,60,116.81,5,0.6678,0,east,consumer,0,0,0,0,0,1,0,0.83,0.5549586398879334,0.27019606083321607,0.2847625790547173
8062,49,70,79.69,3,0.4712,1,south,smallbiz,0,1,0,1,0,0,1,1.35,0.6544221070997908,0.3698093363159565,0.28461277078383423
8154,56,67,54.58,3,0.5823,1,east,smallbiz,0,0,0,1,0,0,0,1.35,0.6865456539787876,0.4020024657679552,0.28454318821083247
4165,60,38,72.26,2,0.557,1,east,consumer,0,0,0,0,0,1,0,1.13,0.6721399183397421,0.3876994989426324,0.2844404193971097
3129,48,11,103.8,1,0.8252,0,east,consumer,0,0,0,0,0,1,1,1.0,0.6354919926949643,0.3510969002249037,0.28439509247006056
8777,66,86,108.43,4,0.7577,1,north,consumer,1,0,0,0,0,0,1,0.83,0.7172034525047262,0.4328182073783103,0.2843852451264159
5564,26,19,155.41,2,0.6263,0,east,smallbiz,0,0,0,1,0,1,0,1.4,0.6156349336924389,0.3318951123354281,0.2837398213570108
5554,56,54,89.83,4,0.5963,0,west,consumer,0,0,1,0,0,1,0,0.83,0.5566222109333511,0.27300588713128027,0.2836163238020708
4661,66,36,135.62,2,0.5957,1,west,consumer,0,0,1,0,0,0,0,1.13,0.7760398891732773,0.4929986967973617,0.2830411923759156
10503,57,11,219.0,0,0.6404,1,west,consumer,0,0,1,0,0,0,0,1.12,0.7641849480483789,0.4811848442820379,0.283000103766341
8052,73,16,126.86,3,0.793,0,south,consumer,0,1,0,0,0,0,1,1.18,0.6610471239264457,0.37836212393861524,0.2826849999878305
3132,46,107,126.38,3,0.8625,1,south,consumer,0,1,0,0,0,0,1,0.83,0.7212626745511269,0.4386238375079653,0.2826388370431616
8688,33,115,121.07,4,0.551,1,east,consumer,0,0,0,0,0,1,0,0.83,0.5902989728910335,0.3077887137254864,0.2825102591655471
1204,62,14,131.62,2,0.7842,0,south,consumer,0,1,0,0,0,1,1,1.18,0.6620812977565927,0.3801479835571628,0.28193331419942996
4148,68,54,65.59,4,0.5182,1,east,consumer,0,0,0,0,0,0,0,1.13,0.6416199346276431,0.3597267663191932,0.2818931683084499
4179,46,29,126.12,1,0.5772,1,east,consumer,0,0,0,0,0,0,1,0.95,0.6952792152100759,0.41349287108641813,0.2817863441236577
8358,56,33,167.9,3,0.56,1,north,consumer,1,0,0,0,0,0,0,1.13,0.7337333651510993,0.452070135893639,0.28166322925746035
8280,64,6,129.29,1,0.64,0,west,enterprise,0,0,1,0,1,1,1,1.0,0.6805472274305674,0.39904748597883727,0.2814997414517301
5769,46,18,100.49,3,0.6073,0,south,consumer,0,1,0,0,0,1,0,1.18,0.5103972768309671,0.22902318706747513,0.281374089763492
2139,50,2,74.58,1,0.6086,0,south,consumer,0,1,0,0,0,0,0,1.0,0.5566710529179886,0.2754153645838473,0.2812556883341413
250,23,8,111.27,3,0.5889,0,east,consumer,0,0,0,0,0,1,0,1.18,0.47915729867757373,0.19796792478289202,0.2811893738946817
5331,51,59,103.11,3,0.5824,1,east,consumer,0,0,0,0,0,0,0,1.13,0.6900689309356465,0.40905404001799717,0.2810148909176493
9862,62,31,76.41,1,0.8849,1,west,smallbiz,0,0,1,1,0,0,1,1.17,0.7595629978748413,0.47880807727507585,0.2807549205997654
6387,47,77,139.97,2,0.8064,1,south,consumer,0,1,0,0,0,1,1,0.83,0.7913918698837001,0.5108433043367148,0.2805485655469854
3824,30,17,60.27,0,0.5056,1,west,consumer,0,0,1,0,0,0,0,1.3,0.55957308754921,0.27920752099627877,0.2803655665529312
1101,47,36,111.86,1,0.7005,1,west,smallbiz,0,0,1,1,0,1,1,1.17,0.7609171384414669,0.48068323414570374,0.28023390429576317
3402,71,20,41.12,1,0.6994,1,east,smallbiz,0,0,0,1,0,0,1,1.52,0.7202888082622119,0.4406998139553001,0.27958899430691175
4753,65,27,109.65,1,0.5019,1,south,consumer,0,1,0,0,0,1,0,0.95,0.708648016294444,0.42911913516000527,0.2795288811344387
1706,68,86,82.25,4,0.6028,1,south,smallbiz,0,1,0,1,0,1,1,1.05,0.6968312359633898,0.4174938640873118,0.279337371876078
2563,57,7,149.1,0,0.6199,0,north,consumer,1,0,0,0,0,1,1,1.0,0.658839488470401,0.38002159590981255,0.2788178925605884
10211,33,26,101.92,4,0.5948,0,east,smallbiz,0,0,0,1,0,0,1,1.05,0.5222862052710532,0.2435231118873334,0.2787630933837198
9661,31,6,93.78,0,0.5177,1,west,consumer,0,0,1,0,0,0,0,1.3,0.6151683562462232,0.3365699571415422,0.27859839910468104
3190,66,74,116.73,4,0.8566,0,west,consumer,0,0,1,0,0,0,1,0.53,0.6757361318790558,0.39733408470198905,0.27840204717706674
10400,50,12,83.1,1,0.4504,1,north,consumer,1,0,0,0,0,0,0,1.3,0.56447480334526,0.286300432584083,0.278174370761177
343,55,48,142.14,2,0.5495,1,south,enterprise,0,1,0,0,1,1,0,1.13,0.7684276243696186,0.4908507150175143,0.27757690935210433
736,57,25,100.52,1,0.5922,1,north,consumer,1,0,0,0,0,1,1,0.95,0.6711658465143979,0.3936525023047124,0.27751334420968554
5463,59,3,110.22,0,0.7182,0,east,consumer,0,0,0,0,0,1,1,1.0,0.6534432144428268,0.37606516185752786,0.27737805258529896
6919,25,46,95.55,5,0.5234,1,north,enterprise,1,0,0,0,1,0,0,1.13,0.587176515761463,0.30998346528908777,0.27719305047237525
391,62,13,98.71,2,0.52,0,south,smallbiz,0,1,0,1,0,1,1,1.4,0.5951241960512671,0.3180387259558796,0.2770854700953875
2210,28,33,150.32,1,0.6095,1,west,consumer,0,0,1,0,0,1,0,0.95,0.7190543298635256,0.4421355928550594,0.2769187370084662
8194,53,5,135.64,0,0.61,0,east,consumer,0,0,0,0,0,0,1,1.0,0.6193957730889994,0.34271513820977983,0.27668063487921957
1666,42,31,110.52,0,0.4945,1,north,consumer,1,0,0,0,0,1,1,0.95,0.6857643619771568,0.40950867770269306,0.2762556842744638
8836,21,11,187.35,1,0.6,1,south,enterprise,0,1,0,0,1,0,1,1.12,0.6390524556312285,0.3630465812915791,0.2760058743396494
3143,45,16,149.75,2,0.8007,0,east,smallbiz,0,0,0,1,0,1,1,1.4,0.6634337793463365,0.38743754842340483,0.2759962309229317
5406,42,26,84.65,1,0.6933,0,east,enterprise,0,0,0,0,1,0,0,0.65,0.6114008396528918,0.33542346909630644,0.2759773705565854
6220,72,46,120.53,4,0.609,1,north,smallbiz,1,0,0,1,0,0,0,1.35,0.7323906155770704,0.4564238622946244,0.275966753282446
5379,47,11,113.46,3,0.3841,1,south,smallbiz,0,1,0,1,0,1,1,1.05,0.5289403174507279,0.25311781871007955,0.27582249874064835
6178,51,64,151.26,2,0.5191,1,south,consumer,0,1,0,0,0,1,0,1.13,0.7657997668385068,0.49020253359527594,0.2755972332432309
9503,34,29,71.2,2,0.5749,0,north,consumer,1,0,0,0,0,1,1,0.83,0.5362091487094954,0.26077306214776524,0.2754360865617302
7497,62,50,133.13,1,0.5161,1,south,consumer,0,1,0,0,0,1,1,0.95,0.7796821358322766,0.504349349997819,0.27533278583445764
2716,46,17,86.09,1,0.4539,1,west,consumer,0,0,1,0,0,1,1,1.3,0.576989984513473,0.30212320514546626,0.2748667793680068
5798,55,39,90.85,4,0.7551,0,south,smallbiz,0,1,0,1,0,0,1,1.05,0.6008239148173894,0.32615614013584265,0.27466777468154674
4430,71,29,117.72,3,0.6041,1,south,consumer,0,1,0,0,0,0,0,1.13,0.7061956630107876,0.43155749252704806,0.27463817048373956
8793,54,24,54.78,0,0.5396,0,east,consumer,0,0,0,0,0,1,1,0.65,0.5779969836662922,0.30346735993768786,0.2745296237286043
11784,53,19,102.71,0,0.6594,0,north,consumer,1,0,0,0,0,0,1,1.0,0.6186121672270116,0.34433676957127624,0.2742753976557354
9686,36,30,55.31,2,0.6185,0,north,smallbiz,1,0,0,1,0,0,0,1.05,0.5726615512364122,0.2987360260377061,0.27392552519870605
1654,53,2,133.67,2,0.5911,0,north,smallbiz,1,0,0,1,0,0,0,1.4,0.6015795110884723,0.3277531421585613,0.273826368929911
6864,51,25,93.36,1,0.8518,1,south,consumer,0,1,0,0,0,0,0,0.95,0.698284181230538,0.42449031151021394,0.2737938697203241
11937,40,105,127.6,4,0.7273,0,north,consumer,1,0,0,0,0,0,0,0.53,0.5858767646711355,0.31234152902589435,0.2735352356452411
1285,42,72,138.0,2,0.5287,1,west,consumer,0,0,1,0,0,0,0,1.13,0.7431778914865722,0.46966867369607834,0.27350921779049386
5196,43,78,108.06,3,0.4887,1,east,consumer,0,0,0,0,0,0,1,0.83,0.6658292625945237,0.39294809188186147,0.2728811707126622
10233,30,51,63.19,5,0.7879,0,west,consumer,0,0,1,0,0,0,0,0.83,0.5580298808689511,0.28544908725297086,0.27258079361598025
1451,37,4,150.24,3,0.3512,1,east,smallbiz,0,0,0,1,0,0,1,1.05,0.5138179817141459,0.24131271013843872,0.27250527157570725
9574,38,89,106.5,4,0.7001,0,east,consumer,0,0,0,0,0,0,1,0.53,0.5583002670926127,0.28587423246205274,0.27242603463056
2885,40,103,78.97,4,0.7437,0,west,consumer,0,0,1,0,0,1,0,0.53,0.5750104306437555,0.3029596328438648,0.27205079779989066
9186,61,74,136.99,1,0.6825,1,west,consumer,0,0,1,0,0,0,0,0.65,0.8017730320678448,0.5300629982673151,0.2717100338005297
11265,74,26,75.32,2,0.8573,0,west,consumer,0,0,1,0,0,0,0,0.83,0.6972438714432547,0.4255449394258811,0.2716989320173736
3940,49,6,112.98,1,0.4146,1,north,smallbiz,1,0,0,1,0,0,0,0.87,0.6070383912843712,0.335785648890017,0.2712527423943542
5894,38,7,114.51,3,0.4731,0,east,consumer,0,0,0,0,0,0,1,1.18,0.45051668432436554,0.17950555914044666,0.2710111251839189
3334,67,93,56.82,4,0.5687,1,west,enterprise,0,0,1,0,1,0,1,0.83,0.6551723639898567,0.38448930928121744,0.27068305470863924
1407,40,8,78.57,3,0.2731,1,east,smallbiz,0,0,0,1,0,1,0,1.05,0.46471308559620883,0.19491352263623365,0.2697995629599752
149,66,13,108.01,2,0.4807,0,north,consumer,1,0,0,0,0,1,1,1.18,0.595759625563118,0.326169721204874,0.26958990435824404
11037,45,50,100.59,6,0.5671,0,north,consumer,1,0,0,0,0,1,1,0.83,0.5537370073398378,0.2841500650058271,0.26958694233401065
4429,63,28,71.28,1,0.6919,1,east,consumer,0,0,0,0,0,0,1,0.95,0.671393260097704,0.40232459225542644,0.2690686678422775
870,23,72,122.53,5,0.8789,1,south,smallbiz,0,1,0,1,0,1,1,1.35,0.6211170901769095,0.3522087047191281,0.26890838545778145
11921,68,6,239.68,2,0.6878,1,east,enterprise,0,0,0,0,1,1,0,1.3,0.7686280227670669,0.5002115720089194,0.26841645075814746
6756,71,21,121.41,2,0.808,0,north,consumer,1,0,0,0,0,1,1,1.18,0.7086938646946155,0.4403657416194981,0.2683281230751174
9396,47,73,139.92,2,0.4938,1,south,consumer,0,1,0,0,0,0,0,0.83,0.7428019662760167,0.4746755847571316,0.26812638151888507
5637,35,26,61.98,2,0.6282,0,south,smallbiz,0,1,0,1,0,1,1,1.05,0.5523383003946111,0.2843147613423443,0.2680235390522668
3693,31,15,87.59,1,0.5193,0,north,consumer,1,0,0,0,0,1,1,1.0,0.5271715650649598,0.25937028912251636,0.2678012759424434
4097,50,36,192.15,2,0.5353,1,east,enterprise,0,0,0,0,1,0,1,0.95,0.7627279259797827,0.49506039556939907,0.2676675304103836
11632,64,87,83.16,3,0.5446,1,south,consumer,0,1,0,0,0,0,1,0.83,0.678979406580985,0.4114188938780694,0.2675605127029156
11487,37,49,81.55,0,0.5675,1,west,consumer,0,0,1,0,0,0,0,0.95,0.6526549351815857,0.3856103376056903,0.2670445975758954
9095,32,8,127.43,2,0.584,0,west,consumer,0,0,1,0,0,1,0,1.18,0.5308826502883818,0.2641256273129556,0.2667570229754262
8887,58,37,76.98,2,0.7354,1,east,consumer,0,0,0,0,0,1,1,1.13,0.697478119522665,0.43091363947825195,0.2665644800444131
10056,38,100,52.23,3,0.5196,1,west,consumer,0,0,1,0,0,0,0,0.83,0.5903150912288309,0.3239608056802441,0.26635428554858676
445,48,34,63.93,3,0.527,0,west,consumer,0,0,1,0,0,1,0,0.83,0.5332475112548244,0.2669076997274575,0.2663398115273669
4778,62,52,137.18,4,0.4773,0,west,consumer,0,0,1,0,0,1,1,0.83,0.5625675146538944,0.29623054084658385,0.2663369738073106
1259,50,46,156.56,1,0.5581,1,east,consumer,0,0,0,0,0,0,0,0.95,0.7630059404856324,0.4969225345694525,0.2660834059161799
3235,52,62,108.43,2,0.54,1,west,smallbiz,0,0,1,1,0,1,1,1.35,0.7571569022143495,0.49123225205021376,0.26592465016413575
116,52,69,82.32,2,0.5737,1,west,smallbiz,0,0,1,1,0,1,1,1.35,0.7323499924445384,0.46659439249705276,0.2657555999474856
3922,54,18,67.21,0,0.4899,0,east,consumer,0,0,0,0,0,0,0,1.0,0.5582630667994546,0.2925412312216337,0.26572183557782086
9043,50,76,104.92,2,0.5133,1,west,consumer,0,0,1,0,0,1,0,0.83,0.7195364673237956,0.4538558243314529,0.26568064299234273
3237,40,22,84.24,2,0.7353,0,south,consumer,0,1,0,0,0,1,0,1.18,0.5698926334469923,0.3042372213047724,0.2656554121422199
6789,34,21,71.03,2,0.5473,0,south,consumer,0,1,0,0,0,0,0,1.18,0.4988751440783589,0.23381470303845409,0.26506044103990484
5451,34,53,183.17,3,0.4979,1,north,consumer,1,0,0,0,0,1,1,0.95,0.6958361482297908,0.4308915303713631,0.2649446178584277
7602,21,6,125.42,2,0.8835,0,north,smallbiz,1,0,0,1,0,1,1,1.4,0.6103058864685628,0.3457716784711641,0.2645342079973987
4590,37,83,81.52,2,0.5029,1,north,smallbiz,1,0,0,1,0,1,1,1.05,0.6694859746140087,0.405111126864171,0.2643748477498377
7872,35,35,131.18,3,0.6507,0,east,smallbiz,0,0,0,1,0,0,0,1.05,0.6146149087385306,0.35039207177040194,0.2642228369681287
2041,36,62,99.25,3,0.505,1,east,consumer,0,0,0,0,0,1,0,1.13,0.6398941036864294,0.3757236656333114,0.264170438053118
7371,62,109,153.83,3,0.8887,1,north,smallbiz,1,0,0,1,0,0,1,1.05,0.7863423166873531,0.5222087849125252,0.2641335317748279
1095,39,7,179.74,3,0.5464,0,east,enterprise,0,0,0,0,1,1,1,1.18,0.5407088987769306,0.2765954314699808,0.26411346730694985
10848,21,15,141.99,3,0.23,1,east,smallbiz,0,0,0,1,0,0,0,1.05,0.48358919685532187,0.2195132156019326,0.26407598125338927
6880,53,22,136.77,0,0.685,0,east,consumer,0,0,0,0,0,1,1,1.0,0.6589836261115304,0.39526083781948135,0.26372278829204904
1582,32,45,115.61,4,0.467,1,south,consumer,0,1,0,0,0,1,1,1.13,0.5485675831758268,0.2852058535943173,0.26336172958150944
4297,45,17,161.18,2,0.8933,0,north,smallbiz,1,0,0,1,0,1,1,1.4,0.6733831000826098,0.410163875040363,0.2632192250422468
2163,43,31,115.79,1,0.5184,1,south,smallbiz,0,1,0,1,0,0,1,1.17,0.7141221620240759,0.45197856667915487,0.262143595344921
9161,58,27,193.21,0,0.703,1,north,consumer,1,0,0,0,0,0,0,0.77,0.7794880496676795,0.5173710096476073,0.2621170400200722
11426,75,12,146.61,0,0.6074,0,east,consumer,0,0,0,0,0,1,1,1.0,0.6828304582311419,0.4210452838722765,0.26178517435886534
3516,74,4,120.85,2,0.546,0,east,smallbiz,0,0,0,1,0,0,0,1.4,0.6294875784020614,0.3681692149570953,0.26131836344496606
1238,27,30,107.71,0,0.6341,1,west,smallbiz,0,0,1,1,0,0,0,1.17,0.6978917564583617,0.43662518044903237,0.2612665760093293
5820,52,29,104.46,3,0.2789,1,east,smallbiz,0,0,0,1,0,0,0,0.7,0.5459402835018633,0.2852054427196119,0.2607348407822514
1663,31,70,122.69,3,0.88,1,west,smallbiz,0,0,1,1,0,0,0,1.35,0.7093022255250548,0.44869757957235407,0.2606046459527008
10821,70,6,157.65,2,0.5967,0,east,enterprise,0,0,0,0,1,0,1,1.18,0.6705039534473172,0.4099868857571476,0.2605170676901696
3684,52,33,177.79,0,0.7761,1,north,consumer,1,0,0,0,0,1,1,0.95,0.7926025596042956,0.5324755046248224,0.2601270549794732
3687,26,55,66.83,3,0.5391,1,east,consumer,0,0,0,0,0,0,1,1.13,0.5576674763778104,0.2976705053624954,0.25999697101531505
2868,29,17,57.87,0,0.5104,0,west,enterprise,0,0,1,0,1,1,1,1.0,0.544805384284904,0.2852753942664416,0.2595299900184624
5378,35,4,96.38,2,0.3011,1,east,smallbiz,0,0,0,1,0,1,1,1.05,0.5073268353586784,0.24834747444899974,0.25897936090967866
5482,26,2,92.92,2,0.293,1,north,smallbiz,1,0,0,1,0,1,0,1.05,0.5132273286742982,0.2542482328098767,0.2589790958644215
11269,68,4,148.57,2,0.6095,0,south,consumer,0,1,0,0,0,1,1,1.18,0.6424683719952171,0.38365415333292413,0.258814218662293
958,55,30,89.44,3,0.6437,0,west,smallbiz,0,0,1,1,0,1,1,1.05,0.5948804755165694,0.33628832432241246,0.25859215119415696
3777,50,32,72.01,0,0.6857,0,east,enterprise,0,0,0,0,1,1,1,0.65,0.6408276418632495,0.3823777561114138,0.2584498857518357
9304,65,54,145.85,2,0.7845,1,east,enterprise,0,0,0,0,1,0,0,1.13,0.8161902298059005,0.5579778709062377,0.25821235889966276
7740,46,111,47.8,5,0.5453,0,north,consumer,1,0,0,0,0,0,1,0.53,0.5126612000044974,0.2549277603763818,0.2577334396281156
9964,33,33,185.41,3,0.474,1,north,consumer,1,0,0,0,0,0,1,0.95,0.6426686298729445,0.38498921607327224,0.25767941379967224
6759,37,16,78.71,1,0.7252,0,west,smallbiz,0,0,1,1,0,1,1,1.22,0.6034101415994713,0.3458040726467461,0.25760606895272514
5103,34,43,58.91,4,0.477,1,south,enterprise,0,1,0,0,1,0,0,1.13,0.5058490720378958,0.24825029733771903,0.2575987747001767
9286,47,95,154.01,5,0.7284,0,west,consumer,0,0,1,0,0,0,0,0.53,0.5832892849465318,0.3262967432968406,0.25699254164969115
5106,56,96,82.97,3,0.7119,1,south,consumer,0,1,0,0,0,1,1,0.83,0.6812789397723853,0.42487467926366534,0.25640426050871995
3493,41,1,153.53,3,0.346,1,south,smallbiz,0,1,0,1,0,1,1,1.05,0.5219465503352206,0.2657630849536757,0.25618346538154496
10949,71,31,76.35,2,0.466,1,east,smallbiz,0,0,0,1,0,1,0,1.35,0.6890380972587216,0.4329656407999167,0.2560724564588049
5704,44,18,136.43,4,0.4096,1,north,consumer,1,0,0,0,0,0,0,0.83,0.4762257936721388,0.2204634843106384,0.2557623093615004
1269,73,27,196.6,2,0.6651,1,south,smallbiz,0,1,0,1,0,0,1,1.17,0.7936786385481792,0.5389016799839204,0.25477695856425886
10856,65,20,91.78,2,0.7486,0,east,smallbiz,0,0,0,1,0,1,0,1.4,0.6671180558410857,0.4135989629114649,0.2535190929296208
435,44,42,186.58,2,0.6723,1,east,consumer,0,0,0,0,0,1,1,0.95,0.7734345229689427,0.5199195179662656,0.2535150050026771
11690,46,55,194.81,2,0.7178,1,east,consumer,0,0,0,0,0,0,1,0.95,0.7926626338646606,0.5392355195615789,0.25342711430308174
3233,58,41,74.19,3,0.6524,0,east,consumer,0,0,0,0,0,0,0,0.83,0.5972247733832109,0.3438730687735103,0.2533517046097006
5304,44,114,88.27,5,0.5589,0,east,consumer,0,0,0,0,0,1,1,0.53,0.5124236161691168,0.25907649315188663,0.25334712301723017
7143,75,3,129.36,2,0.5758,0,east,consumer,0,0,0,0,0,0,1,1.18,0.6303747882762,0.37744960867922067,0.2529251795969793
3566,35,61,178.68,4,0.7155,1,south,smallbiz,0,1,0,1,0,0,1,1.35,0.6652864558373256,0.41246451699200726,0.25282193884531834
6696,53,101,130.89,2,0.7239,1,west,consumer,0,0,1,0,0,0,1,0.83,0.7699369880883364,0.5171285426139457,0.25280844547439074
6462,45,8,125.8,2,0.3328,1,west,smallbiz,0,0,1,1,0,1,0,1.05,0.5621823023589042,0.3094464596257389,0.2527358427331653
3899,37,54,81.67,2,0.4869,1,north,consumer,1,0,0,0,0,0,0,1.13,0.6142543086751795,0.3618626851008104,0.2523916235743691
7785,47,1,112.92,2,0.1142,1,north,consumer,1,0,0,0,0,1,0,0.83,0.4660963512235132,0.21417164411444028,0.2519247071090729
9561,51,102,137.59,3,0.8331,0,east,consumer,0,0,0,0,0,0,0,0.53,0.6760942416372242,0.42422251860929533,0.2518717230279289
3181,33,5,100.8,2,0.5411,0,north,smallbiz,1,0,0,1,0,0,0,1.4,0.523423265209522,0.2716260114307838,0.2517972537787382
6786,74,67,85.04,4,0.7581,1,south,enterprise,0,1,0,0,1,0,1,1.13,0.6919687619813034,0.44035703865841586,0.25161172332288756
3432,63,6,152.01,0,0.6117,0,east,smallbiz,0,0,0,1,0,0,1,1.22,0.6733243499870284,0.42234407671810353,0.25098027326892486
4156,31,30,196.82,0,0.5443,1,east,smallbiz,0,0,0,1,0,1,1,0.99,0.708689594015076,0.4578775201156401,0.25081207389943594
9717,54,99,62.73,3,0.5204,1,south,enterprise,0,1,0,0,1,0,0,0.83,0.6233694145964163,0.3725661059078656,0.25080330868855066
3972,71,25,53.84,0,0.4947,0,north,consumer,1,0,0,0,0,1,0,0.65,0.6406890550360583,0.38997588825273877,0.25071316678331956
7569,40,15,157.32,2,0.5556,0,east,consumer,0,0,0,0,0,1,0,1.18,0.5389186028409779,0.28824258440793304,0.2506760184330449
2622,42,47,129.29,1,0.5683,1,east,consumer,0,0,0,0,0,1,0,0.95,0.7235536867290602,0.47323842710449743,0.25031525962456275
11285,55,12,112.4,3,0.2024,1,east,consumer,0,0,0,0,0,0,0,0.83,0.447747389756722,0.19809976879102936,0.24964762096569265
11376,31,33,113.78,2,0.6762,1,east,enterprise,0,0,0,0,1,1,1,1.13,0.6568084049245124,0.40774027286091896,0.24906813206359346
5632,51,38,60.67,1,0.7933,0,west,enterprise,0,0,1,0,1,0,0,0.65,0.6489857291177785,0.40031973469429016,0.24866599442348836
2336,50,24,90.53,3,0.5537,0,south,consumer,0,1,0,0,0,0,0,0.83,0.5030505204697652,0.2543917127708161,0.24865880769894905
4941,60,37,107.32,2,0.8877,0,south,enterprise,0,1,0,0,1,0,0,0.83,0.6838624240546881,0.43533457271731557,0.24852785133737254
8972,36,77,155.66,3,0.4724,1,east,smallbiz,0,0,0,1,0,0,1,1.05,0.6621012825445293,0.41446765464047525,0.24763362790405402
10229,25,35,273.51,5,0.5305,1,east,enterprise,0,0,0,0,1,0,0,0.95,0.6096691793544949,0.362106240319621,0.24756293903487392
7751,56,43,65.28,2,0.5588,1,south,smallbiz,0,1,0,1,0,0,1,1.35,0.678086960090393,0.4306467274205041,0.24744023266988896
2327,39,52,65.27,2,0.595,1,west,consumer,0,0,1,0,0,1,0,1.13,0.615179958332411,0.3678917519322909,0.24728820640012011
