id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,z_costcontact,z_revenue,response,customer_id,prior_accepts,accepted_any_prior,response_last_campaign,campaign_touch_total,children,total_spend,high_recency,web_loyal,store_loyal,deal_engaged,web_heavy,catalog_engaged,revenue_band,education_phd,education_master,education_graduation,married,single,treatment,outcome,true_uplift_logit,p_if_treated,p_if_control,pred_uplift
2878,1947,PhD,Married,67472.0,0,1,2013-09-28,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,2878,0,False,0,1,1,414,0,0,1,0,0,0,11,1,0,0,1,0,1,1,0.0,0.5235369163399687,0.423607827360066,0.09992908897990266
5346,1973,2n Cycle,Married,23559.0,1,0,2013-07-03,87,25,5,19,7,0,23,3,3,0,3,7,0,0,0,0,0,0,3,11,0,5346,0,False,0,1,1,79,0,0,0,1,0,0,11,0,0,0,1,0,0,0,0.5800000000000001,0.31373620632520843,0.21465404634795335,0.09908215997725509
6097,1959,Graduation,Single,50664.0,1,1,2013-01-16,64,313,8,104,6,4,126,9,8,1,6,9,0,0,0,0,0,0,3,11,0,6097,0,False,0,1,2,561,0,1,1,1,1,0,11,0,0,1,0,1,1,0,0.07,0.40678093894151607,0.30778232212169593,0.09899861681982014
5441,1965,PhD,Widow,54111.0,0,1,2013-08-25,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,5441,0,False,0,1,1,388,0,1,1,0,0,0,11,1,0,0,0,1,0,1,0.0,0.46354268078293576,0.36482223972847005,0.0987204410544657
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,6982,0,False,0,1,0,1581,1,0,1,0,0,1,11,0,0,1,1,0,0,1,0.81,0.6854789907405368,0.5873158545145456,0.09816313622599115
2980,1952,Master,Single,8820.0,1,1,2013-03-22,52,12,0,13,4,2,4,4,3,0,3,8,0,0,0,0,0,0,3,11,0,2980,0,False,0,1,2,35,0,0,0,1,1,0,11,0,1,0,0,1,0,0,0.3100000000000001,0.2656375498133392,0.16778413478603213,0.09785341502730707
10542,1968,PhD,Married,36778.0,1,1,2012-08-05,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,10542,0,False,0,1,2,77,0,0,0,1,1,0,11,1,0,0,1,0,0,0,0.15,0.3063932508837421,0.2089623083381168,0.09743094254562529
6255,1952,Master,Together,70545.0,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,3,11,0,6255,0,False,0,1,1,334,1,0,1,0,0,0,11,0,1,0,1,0,1,0,0.61,0.5385480732193637,0.44161842835186593,0.09692964486749778
4698,1983,PhD,Married,50150.0,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,3,11,0,4698,0,False,0,1,0,410,0,1,1,0,0,0,11,1,0,0,1,0,1,1,0.0,0.4781201115876118,0.38153005056341105,0.09659006102420076
4114,1964,Master,Married,79143.0,0,0,2012-08-11,2,650,37,780,27,167,32,1,6,9,13,3,0,0,0,0,0,0,3,11,0,4114,0,False,0,1,0,1693,1,1,1,0,0,1,11,0,1,0,1,0,1,1,0.75,0.6913680462323564,0.5949440099085621,0.09642403632379426
3599,1970,Graduation,Married,63684.0,0,1,2012-11-26,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,3599,0,False,0,1,1,1464,0,1,1,1,0,1,11,0,0,1,1,0,1,0,0.64,0.5872570063093769,0.4909515092895507,0.09630549701982621
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,3032,0,False,0,1,1,193,0,0,0,1,1,0,11,0,0,1,1,0,0,1,0.55,0.3091982968908972,0.21298542339328164,0.09621287349761554
4271,1989,2n Cycle,Together,38683.0,1,0,2012-10-04,80,46,35,69,84,41,66,6,4,1,6,7,0,0,0,0,0,0,3,11,0,4271,0,False,0,1,1,341,0,0,1,1,0,0,11,0,0,0,1,0,0,0,0.5800000000000001,0.367044462867459,0.2714378101484551,0.09560665271900393
4278,1983,PhD,Single,87188.0,0,0,2013-06-03,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1,4278,0,False,1,1,0,1923,0,1,1,0,0,0,11,1,0,0,0,1,1,1,0.35,0.6401386008164633,0.5445999247026925,0.09553867611377087
8584,1952,PhD,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,8584,0,False,0,1,0,1165,0,0,1,0,0,1,11,1,0,0,1,0,1,1,0.14,0.6219092205768991,0.5265238737958707,0.09538534678102839
6749,1966,Graduation,Single,86358.0,1,1,2012-08-08,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,6749,0,False,0,1,2,1722,0,1,1,1,1,1,11,0,0,1,0,1,0,1,0.21,0.6095408494435304,0.5152960164584947,0.09424483298503572
1440,1978,2n Cycle,Together,52513.0,0,0,2012-09-04,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,1440,0,False,0,1,0,1149,0,1,1,0,0,1,11,0,0,0,1,0,0,1,0.14,0.5184044985516802,0.424695127268945,0.09370937128273527
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,10424,0,False,0,1,0,1295,0,0,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6249386271058611,0.5319252742814748,0.09301335282438628
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,10413,0,False,0,1,0,1089,0,0,1,0,0,1,11,0,0,1,1,0,1,1,0.36,0.6188366952649119,0.5258552688763068,0.09298142638860507
2607,1953,Graduation,Single,40464.0,0,1,2013-01-11,78,424,17,118,7,23,41,6,8,2,8,8,0,0,0,0,0,0,3,11,0,2607,0,False,0,1,1,630,0,1,1,1,1,0,11,0,0,1,0,1,0,1,0.25,0.44786375264589046,0.35526176827675504,0.09260198436913541
5751,1973,2n Cycle,Divorced,31163.0,1,0,2014-02-13,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,5751,0,False,0,1,1,38,0,0,0,0,0,0,11,0,0,0,0,1,0,1,0.3,0.2376878769301448,0.1459211423551719,0.09176673457497289
3286,1967,PhD,Divorced,26642.0,1,0,2014-03-01,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,3286,0,False,0,1,1,42,0,0,0,0,0,0,11,1,0,0,0,1,1,0,0.3,0.2399946716364695,0.14892510347703466,0.09106956815943484
5871,1979,Master,Together,24401.0,0,0,2012-08-31,98,73,28,217,10,24,115,3,6,1,6,8,0,0,0,0,0,0,3,11,0,5871,0,False,0,1,0,467,0,1,1,1,1,0,11,0,1,0,1,0,1,0,0.4900000000000001,0.3899300352182369,0.29921673513884006,0.09071330007939682
6336,1960,Graduation,Married,29315.0,1,1,2014-04-06,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,3,11,0,6336,0,False,0,1,2,48,0,0,0,1,0,0,11,0,0,1,1,0,0,0,0.6200000000000001,0.283545455040869,0.19296444902698473,0.09058100601388425
3469,1977,PhD,Divorced,34487.0,1,1,2012-09-06,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,3,11,0,3469,0,False,0,1,2,103,0,0,0,1,1,0,11,1,0,0,0,1,1,0,0.15,0.30437446519065064,0.21416908232634868,0.09020538286430196
4268,1959,Graduation,Married,53154.0,0,1,2014-06-09,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,4268,0,False,0,1,1,158,0,0,0,0,0,0,11,0,0,1,1,0,1,0,0.22,0.348813653932006,0.25911320843318514,0.08970044549882084
4227,1968,Master,Together,32889.0,1,1,2013-09-06,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,4227,0,False,0,1,2,55,0,0,0,1,0,0,11,0,1,0,1,0,1,1,0.56,0.30467687251365444,0.21583557879004875,0.08884129372360569
2525,1974,PhD,Married,38410.0,0,0,2012-09-14,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,2525,0,False,1,1,0,534,0,1,1,0,0,0,11,1,0,0,1,0,0,1,0.6499999999999999,0.47319815026806045,0.3844036910447601,0.08879445922330037
9264,1986,Graduation,Married,79529.0,0,0,2014-04-27,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0,9264,0,False,0,1,0,1638,1,0,1,0,0,1,11,0,0,1,1,0,0,0,0.81,0.6886886135526588,0.6005716885159506,0.0881169250367082
8842,1971,Graduation,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,8842,0,False,0,1,2,44,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.6200000000000001,0.28333976710544573,0.19610376364574347,0.08723600345970225
6862,1971,Graduation,Divorced,1730.0,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,6862,0,False,0,1,0,8,0,0,0,1,1,0,11,0,0,1,0,1,0,0,0.55,0.24868964542907515,0.163488272148467,0.08520137328060814
6349,1987,Master,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,6349,0,False,0,1,0,1319,0,1,1,0,0,1,11,0,1,0,0,1,0,0,0.3,0.5791155282452365,0.4943562778380063,0.0847592504072302
6887,1967,Graduation,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,6887,0,False,0,1,2,564,0,1,1,0,0,0,11,0,0,1,0,1,0,0,0.04,0.5049372908925504,0.42022522273483937,0.08471206815771098
2928,1975,PhD,Single,52614.0,0,1,2012-12-01,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,3,11,0,2928,0,False,0,1,1,990,0,0,1,0,1,1,11,1,0,0,0,1,1,1,-0.1099999999999999,0.4703790092526867,0.3870014775354974,0.08337753171718931
2461,1955,Master,Single,51124.0,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,3,11,0,2461,0,False,0,1,2,43,0,0,0,0,0,0,11,0,1,0,0,1,0,0,-0.0199999999999999,0.28864660931204317,0.2052730218496761,0.08337358746236706
257,1959,PhD,Married,75032.0,0,1,2013-04-28,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,257,0,False,0,1,1,1215,0,1,1,0,0,1,11,1,0,0,1,0,1,0,0.14,0.598150786303275,0.5151885806887063,0.08296220561456868
3421,1968,Master,Divorced,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,3421,0,False,0,1,1,908,0,1,1,0,0,1,11,0,1,0,0,1,1,0,0.3,0.540197323247079,0.45725178809806766,0.08294553514901137
6566,1954,PhD,Married,72550.0,1,1,2012-11-08,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,3,11,0,6566,0,False,0,1,2,1319,0,1,1,1,1,0,11,1,0,0,1,0,0,1,-0.1499999999999999,0.5718877136500661,0.48905858507068595,0.08282912857938013
231,1956,Master,Together,28839.0,1,1,2014-03-11,86,24,0,7,0,0,1,2,2,0,3,5,0,0,0,0,0,0,3,11,0,231,0,False,0,1,2,32,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.2799999999999999,0.25385556744267296,0.17118497074434147,0.08267059669833149
7433,1985,Graduation,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,7433,0,False,0,1,1,165,0,0,0,1,1,0,11,0,0,1,0,1,1,0,0.55,0.31092292832859103,0.2291694321669725,0.08175349616161853
10323,1952,Graduation,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,10323,0,False,0,1,1,304,0,0,1,0,0,0,11,0,0,1,1,0,0,0,0.22,0.4054723606953257,0.32411421371990606,0.08135814697541965
9937,1979,Graduation,Single,70337.0,0,0,2014-01-02,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,3,11,0,9937,0,False,0,1,0,576,0,0,1,0,0,0,11,0,0,1,0,1,1,0,0.22,0.5633918506569746,0.4821804722847156,0.081211378372259
10142,1976,PhD,Divorced,66476.0,0,1,2013-03-07,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,3,11,0,10142,0,False,0,1,1,689,0,1,1,0,0,0,11,1,0,0,0,1,0,0,0.0,0.5494243522374418,0.4686976248168586,0.08072672742058318
295,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,295,0,False,0,1,0,1157,0,0,1,0,0,1,11,0,0,1,0,1,0,0,0.36,0.6254479995675919,0.54523602927468,0.08021197029291194
7712,1946,PhD,Single,62159.0,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,7712,0,False,0,1,0,634,0,1,1,0,0,0,11,1,0,0,0,1,0,1,0.0,0.5418427395072246,0.4618049634768315,0.08003777603039314
1777,1980,Basic,Married,25965.0,0,0,2012-09-07,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,3,11,0,1777,0,False,0,1,0,74,1,0,0,0,1,0,11,0,0,0,1,0,0,0,0.5,0.3338178769422269,0.25379518829188225,0.08002268865034468
9817,1970,Master,Single,44802.0,0,0,2012-08-21,71,853,10,143,13,10,20,2,9,4,12,8,0,0,0,0,0,0,3,11,0,9817,0,False,0,1,0,1049,0,1,1,0,1,1,11,0,1,0,0,1,0,0,0.05,0.49782901706607163,0.4181169502980278,0.07971206676804382
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,6927,0,False,0,1,2,264,0,1,1,1,1,0,11,1,0,0,1,0,1,0,-0.1499999999999999,0.35216367142609917,0.27319275253875214,0.07897091888734703
1710,1978,Graduation,Single,30168.0,1,0,2013-03-07,51,154,20,66,0,12,27,7,6,1,4,9,0,0,0,0,0,0,3,11,0,1710,0,False,0,1,1,279,0,1,0,1,1,0,11,0,0,1,0,1,0,0,0.55,0.33410926009904146,0.25529317591262934,0.07881608418641212
10245,1986,2n Cycle,Single,80910.0,0,0,2012-10-31,71,160,80,369,67,39,41,1,3,3,8,1,0,0,0,0,0,0,3,11,0,10245,0,False,0,1,0,756,0,0,1,0,0,1,11,0,0,0,0,1,0,0,0.14,0.5933449583139099,0.5151614433360926,0.07818351497781728
7152,1983,Master,Married,27100.0,1,0,2013-04-05,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,7152,0,False,0,1,1,37,0,0,0,0,0,0,11,0,1,0,1,0,1,0,0.4599999999999999,0.22762882589344366,0.14963455789128902,0.07799426800215464
1170,1975,Graduation,Married,27573.0,1,0,2013-03-25,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,1170,0,False,0,1,1,244,0,1,0,1,1,0,11,0,0,1,1,0,0,0,0.55,0.32794140728413457,0.2503267125821317,0.07761469470200288
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,5290,0,False,0,1,2,279,0,1,1,1,1,0,11,1,0,0,1,0,0,0,-0.1499999999999999,0.3474094079815493,0.27016501843034324,0.07724438955120605
798,1987,Graduation,Single,23442.0,1,0,2012-12-24,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,798,0,False,0,1,1,27,0,0,0,0,0,0,11,0,0,1,0,1,1,0,0.52,0.22068920684037938,0.14348301885337064,0.07720618798700873
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,8442,0,False,0,1,2,30,0,0,0,0,0,0,11,0,1,0,1,0,0,0,0.2799999999999999,0.23095546909271358,0.15424559058757703,0.07670987850513655
10250,1947,Basic,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,10250,0,False,0,1,0,28,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0.3,0.2342166805261654,0.15767069155558558,0.07654598897057982
2678,1990,Graduation,Single,34412.0,1,0,2013-02-13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,2678,0,False,0,1,1,209,0,1,0,1,1,0,11,0,0,1,0,1,1,1,0.55,0.3093161872529427,0.2336553952491453,0.07566079200379738
6768,1962,Graduation,Divorced,37859.0,1,2,2013-01-12,75,22,1,8,2,1,2,2,1,0,3,8,0,0,0,0,0,0,3,11,0,6768,0,False,0,1,3,36,0,0,0,0,1,0,11,0,0,1,0,1,0,0,0.09,0.23597148537746815,0.160891117999816,0.07508036737765214
8310,1964,Graduation,Together,68142.0,0,1,2012-08-29,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,8310,0,False,0,1,1,1459,0,1,1,1,0,1,11,0,0,1,1,0,1,1,0.64,0.5839810412765742,0.5089463856607179,0.07503465561585632
11166,1961,Graduation,Married,49678.0,0,1,2013-02-02,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,11166,0,False,0,1,1,315,0,1,0,0,0,0,11,0,0,1,1,0,0,0,0.22,0.40847077722857267,0.3334533058509966,0.07501747137757608
7592,1946,PhD,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,7592,0,False,0,1,0,209,0,0,0,0,0,0,11,1,0,0,1,0,0,1,0.0,0.3403996439480825,0.2654099218946508,0.07498972205343168
2223,1965,2n Cycle,Divorced,64176.0,0,1,2012-08-03,52,1215,33,249,64,116,149,8,8,9,8,6,0,0,0,0,0,0,3,11,0,2223,0,False,0,1,1,1826,0,1,1,1,0,1,11,0,0,0,0,1,1,0,0.42,0.5896977383802118,0.5147722116604025,0.07492552671980923
1362,1972,Graduation,Single,31907.0,0,0,2013-03-04,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,1362,0,False,0,1,0,449,0,1,1,0,0,0,11,0,0,1,0,1,1,0,0.52,0.3802005919389763,0.30630116850964584,0.07389942342933048
11091,1953,Graduation,Together,34587.0,1,1,2014-05-16,68,7,2,9,2,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0,11091,0,False,0,1,2,22,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.34,0.24013717705883528,0.16706889909080622,0.07306827796802906
10032,1976,Graduation,Divorced,12571.0,1,0,2014-01-18,86,3,5,14,2,12,17,4,3,1,3,6,0,0,0,0,0,0,3,11,0,10032,0,False,0,1,1,53,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.8,0.2829533489473764,0.2103282875016694,0.07262506144570699
5229,1969,PhD,Together,54132.0,0,1,2014-02-16,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,5229,0,False,0,1,1,42,0,0,0,0,0,0,11,1,0,0,1,0,1,0,0.0,0.2973065759584639,0.22548287258293973,0.07182370337552416
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,10420,0,False,0,1,1,222,0,0,0,0,0,0,11,0,1,0,0,1,0,0,0.16,0.3592253507658293,0.28818637518157025,0.07103897558425903
6237,1966,PhD,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,6237,0,False,0,1,2,416,0,1,0,0,0,0,11,1,0,0,0,1,0,0,0.12,0.36278217315935446,0.2920018285600985,0.07078034459925597
3386,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,3386,0,False,0,1,0,137,0,0,0,0,0,0,11,0,0,1,1,0,0,0,0.52,0.2859169748432274,0.21560318503075437,0.07031378981247305
213,1963,PhD,Single,23091.0,1,1,2014-05-28,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,213,0,False,0,1,2,48,0,0,0,1,0,0,11,1,0,0,0,1,1,0,0.4000000000000001,0.2772274327819781,0.2069651495545608,0.07026228322741729
8373,1979,Basic,Together,24594.0,1,0,2013-12-10,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,3,11,0,8373,0,False,0,1,1,29,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0.3,0.24366573321982155,0.1737270079572104,0.06993872526261113
5680,1984,2n Cycle,Married,35684.0,1,0,2014-04-22,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,5680,0,False,0,1,1,30,0,0,0,0,0,0,11,0,0,0,1,0,1,1,0.3,0.23838349768243447,0.16858256285262604,0.06980093482980843
2686,1969,Basic,Together,22390.0,0,0,2013-10-21,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2686,0,False,0,1,0,26,0,0,0,0,0,0,11,0,0,0,1,0,0,1,0.3,0.23094207591370539,0.16161394328683024,0.06932813262687515
7297,1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,3,11,0,7297,0,False,0,1,1,57,0,0,0,1,0,0,11,0,0,1,0,1,0,0,0.8,0.27255276155407626,0.2043863698454673,0.06816639170860897
1920,1972,Graduation,Married,40321.0,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,3,11,0,1920,0,False,0,1,2,102,0,0,0,0,0,0,11,0,0,1,1,0,1,1,0.04,0.2751418037647018,0.20746440010338796,0.06767740366131386
5956,1948,PhD,Divorced,45072.0,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,3,11,0,5956,0,False,0,1,3,284,0,1,0,1,1,0,11,1,0,0,0,1,0,0,-0.1499999999999999,0.3498624712895211,0.28311068329662703,0.06675178799289405
10403,1978,Graduation,Together,16531.0,1,0,2014-06-18,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,10403,0,False,0,1,1,44,0,0,0,1,0,0,11,0,0,1,1,0,1,1,0.8,0.2732988855151514,0.20724242594935482,0.06605645956579659
9826,1972,PhD,Single,86857.0,0,0,2012-09-12,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,3,11,1,9826,0,False,1,1,0,2114,0,1,1,0,0,1,11,1,0,0,0,1,0,1,0.49,0.677183444887657,0.6113641455148311,0.06581929937282593
6197,1962,PhD,Single,27238.0,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,3,11,0,6197,0,False,0,1,2,57,0,0,0,1,1,0,11,1,0,0,0,1,1,0,0.15,0.27209623708787434,0.2065538054963915,0.06554243159148285
10341,1948,Graduation,Together,51315.0,0,0,2014-02-23,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,10341,0,False,0,1,0,222,0,0,1,0,0,0,11,0,0,1,1,0,0,0,0.22,0.41107106092090173,0.34581037677158954,0.06526068414931219
8372,1974,Graduation,Married,34421.0,1,0,2013-07-01,81,3,3,7,6,2,9,1,1,0,2,7,0,0,0,0,0,0,3,11,0,8372,0,False,0,1,1,30,0,0,0,0,0,0,11,0,0,1,1,0,1,0,0.52,0.23557115454914276,0.17090239313587388,0.06466876141326888
7930,1969,Master,Single,26877.0,0,0,2013-08-19,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,3,11,0,7930,0,False,0,1,0,268,0,0,1,0,0,0,11,0,1,0,0,1,0,0,0.4599999999999999,0.3192905335515187,0.25475301772575104,0.06453751582576767
8700,1986,Basic,Single,14906.0,0,0,2012-12-22,86,7,7,14,7,16,15,3,2,1,3,7,0,0,0,0,0,0,3,11,0,8700,0,False,0,1,0,66,0,0,0,1,0,0,11,0,0,0,0,1,0,0,0.5800000000000001,0.2851340914356575,0.2206111504355552,0.06452294100010228
2292,1985,Graduation,Single,22327.0,1,0,2013-08-02,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2292,0,False,0,1,1,24,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0.52,0.22883881077758578,0.1643504771426753,0.06448833363491047
6318,1988,Graduation,Married,68487.0,0,0,2013-01-13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,6318,0,False,0,1,0,1366,0,1,1,0,0,1,11,0,0,1,1,0,0,1,0.36,0.6038927899239813,0.5395271815876227,0.06436560833635863
3194,1974,PhD,Single,71466.0,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,3194,0,False,0,1,0,1230,0,0,1,0,0,1,11,1,0,0,0,1,1,0,0.14,0.5981922366789383,0.5338859290077509,0.06430630767118739
4298,1973,PhD,Together,20427.0,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,4298,0,False,0,1,1,10,0,0,0,0,1,0,11,1,0,0,1,0,0,0,0.0499999999999999,0.22520157532231896,0.16127419548795846,0.0639273798343605
361,1969,Master,Married,43142.0,1,1,2014-02-18,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,361,0,False,0,1,2,20,0,0,0,0,0,0,11,0,1,0,1,0,0,0,-0.0199999999999999,0.2568686261888206,0.19312672271851336,0.06374190347030725
8015,1962,PhD,Divorced,85696.0,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,8015,0,False,1,1,0,1313,0,0,1,0,0,1,11,1,0,0,0,1,1,1,0.49,0.647456522559459,0.5837342179982862,0.06372230456117278
7679,1985,PhD,Single,30298.0,0,0,2014-05-19,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,7679,0,False,0,1,0,28,0,0,0,0,0,0,11,1,0,0,0,1,0,0,0.3,0.25263994292411907,0.18918069498084264,0.06345924794327643
7574,1979,PhD,Together,27922.0,1,0,2014-05-10,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,3,11,0,7574,0,False,0,1,1,41,0,0,0,0,0,0,11,1,0,0,1,0,0,0,0.3,0.24753762544907498,0.18457003906538452,0.06296758638369046
6856,1979,Graduation,Together,21645.0,1,0,2012-09-03,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,6856,0,False,1,1,1,65,0,0,0,1,1,0,11,0,0,1,1,0,0,0,0.9,0.2880327754367011,0.22536881855485064,0.06266395688185045
11110,1973,Graduation,Single,3502.0,1,0,2013-04-13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0,11110,0,False,0,1,1,5,0,0,0,0,1,0,11,0,0,1,0,1,0,0,0.27,0.2112061874405138,0.14876014793372228,0.062446039506791534
